================================================================================
PREPROC0 LOG: Note-0 / Negative-Octave Rest Marker Filtering
Dataset: /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3
Total files: 3000
Date: 2026-02-17 23:58:32
================================================================================

Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/acem--ilahi--duyek--aldanma_dunya--zekai_dede.mid. Details: [{'time': 32.65775115833335, 'time_ticks': 3266, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/beyatiaraban--sarki--aksak--baga_girdim--sadi_hosses.mid. Details: [{'time': 28.000014000000025, 'time_ticks': 2800, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/beyatiaraban--sarki--aksak--bana_seyran-i--rahmi_bey.mid. Details: [{'time': 9.172622716666671, 'time_ticks': 917, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/beyatiaraban--sarki--curcuna--gonlumun_hayli--haci_arif_bey.mid. Details: [{'time': 15.290184687500005, 'time_ticks': 1529, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/beyatiaraban--sarki--duyek--gozumde_isve-numadir--ahmet_rasim_bey.mid. Details: [{'time': 13.215910412499998, 'time_ticks': 1322, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--aranagme--duyek--1--.mid. Details: [{'time': 11.06371995833333, 'time_ticks': 1106, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--aranagme--semai--1--.mid. Details: [{'time': 6.5902711874999955, 'time_ticks': 659, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--aranagme--yuruksemai_ii--1--.mid. Details: [{'time': 12.227683462500003, 'time_ticks': 1223, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksak--beni_ihmal--ismail_baha_surelsan.mid. Details: [{'time': 16.000008000000033, 'time_ticks': 1600, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksak--bir_pur_cefa--iii_selim.mid. Details: [{'time': 10.637823704166676, 'time_ticks': 1064, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksak--bos_kalbimi--suphi_ziya_ozbekkan.mid. Details: [{'time': 89.21591801250052, 'time_ticks': 8922, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksak--dil_sana--tanburi_isak.mid. Details: [{'time': 14.867425729166653, 'time_ticks': 1487, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksak--omrumun_guzel--emin_ongan.mid. Details: [{'time': 14.886365125000003, 'time_ticks': 1489, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 4 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--aksaksemai--hala_bilmem--mutlu_torun.mid. Details: [{'time': 15.625, 'time_ticks': 1562, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}, {'time': 64.453125, 'time_ticks': 6445, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}, {'time': 64.453125, 'time_ticks': 6445, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}, {'time': 84.66406250000004, 'time_ticks': 8466, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--curcuna--aman_cana--fehmi_tokay.mid. Details: [{'time': 8.888893333333336, 'time_ticks': 889, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--curcuna--benim_gonlum--osman_nuri_ozpekel.mid. Details: [{'time': 14.659100437499992, 'time_ticks': 1466, 'channel': 0, 'velocity': 71, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--devrihindi--bahara_indi--selahattin_icli.mid. Details: [{'time': 10.247756458333344, 'time_ticks': 1025, 'channel': 0, 'velocity': 92, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--bir_sitemin--durri_turan.mid. Details: [{'time': 19.820077739583343, 'time_ticks': 1982, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--gecti_bahar--fehmi_tokay.mid. Details: [{'time': 14.03515625, 'time_ticks': 1404, 'channel': 0, 'velocity': 72, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--gonul_harareti--sukru_senozan.mid. Details: [{'time': 11.111106666666672, 'time_ticks': 1111, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--gozumde_ozleyis--selahattin_inal.mid. Details: [{'time': 37.5, 'time_ticks': 3750, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--ruzgar_kirdi--selahaddin_erkose.mid. Details: [{'time': 11.111106666666672, 'time_ticks': 1111, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--saclarima_ak--sadettin_kaynak.mid. Details: [{'time': 22.12376344791667, 'time_ticks': 2212, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}, {'time': 60.84800879166672, 'time_ticks': 6085, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}, {'time': 94.37740379166692, 'time_ticks': 9438, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--yalandir_dogustan--munir_nurettin_selcuk.mid. Details: [{'time': 125.55683073750049, 'time_ticks': 12556, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--duyek--zaman_olur--selahattin_icli.mid. Details: [{'time': 3.809631008333331, 'time_ticks': 381, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--musemmen--bana_bir_ask--erol_sayan.mid. Details: [{'time': 6.0, 'time_ticks': 600, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--semai--bir_aksam--mustafa_seyran.mid. Details: [{'time': 5.0000055, 'time_ticks': 500, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--semai--dil_bestenim--vecdi_seyhun.mid. Details: [{'time': 6.5902711874999955, 'time_ticks': 659, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--turkaksagi--dun_gece_sende--sakir_aga.mid. Details: [{'time': 3.675507439583334, 'time_ticks': 368, 'channel': 0, 'velocity': 71, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--yuruksemai--suzis-i_sinem--haci_arif_bey.mid. Details: [{'time': 9.909080999999997, 'time_ticks': 991, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sarki--yuruksemai_ii--gule_sor--ismail_baha_surelsan.mid. Details: [{'time': 12.227683462500003, 'time_ticks': 1223, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 5 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sazsemaisi--aksaksemai----ferit_sidal.mid. Details: [{'time': 60.43476750000009, 'time_ticks': 6043, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}, {'time': 75.5416477812501, 'time_ticks': 7554, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}, {'time': 101.62859778125038, 'time_ticks': 10163, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}, {'time': 116.7354780625004, 'time_ticks': 11674, 'channel': 0, 'velocity': 31, 'pitchbend': -155, 'instrument': 0}, {'time': 148.40394840625032, 'time_ticks': 14840, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--sazsemaisi--aksaksemai----mutlu_torun.mid. Details: [{'time': 11.80769585000003, 'time_ticks': 1181, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--turku--azeriyuruksemai--daglara_cen--.mid. Details: [{'time': 3.83184677083334, 'time_ticks': 383, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--turku--semai--fikrimden_geceler--.mid. Details: [{'time': 4.956434437499998, 'time_ticks': 496, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/buselik--turku--yuruksemai_ii--igdirin_al--igdir.mid. Details: [{'time': 3.840000000000001, 'time_ticks': 384, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/cargah--destan--turkaksagi--bir_gemi_yaptirdim--.mid. Details: [{'time': 36.67085166874999, 'time_ticks': 3667, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/cargah--turku--aksak--bir_tepeden--mugla-milas.mid. Details: [{'time': 7.431818925, 'time_ticks': 743, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/cargah--turku--raksaksagi--kayanin_bedenleri--beypazari.mid. Details: [{'time': 2.9999970000000027, 'time_ticks': 300, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/dilkeshaveran--beste--zencir--sukufe_zari--kucuk_mehmet_aga.mid. Details: [{'time': 88.0, 'time_ticks': 8800, 'channel': 0, 'velocity': 39, 'pitchbend': -155, 'instrument': 0}, {'time': 208.0, 'time_ticks': 20800, 'channel': 0, 'velocity': 39, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/dilkusa--sazsemaisi--aksaksemai----arif_mehmet_aga.mid. Details: [{'time': 41.666650000000104, 'time_ticks': 4167, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/dugah--turku--evfer--aksarayda_cevirdiler--.mid. Details: [{'time': 4.000002, 'time_ticks': 400, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evcara--sarki--aksak--gel_ey--dede_efendi.mid. Details: [{'time': 23.040000000000003, 'time_ticks': 2304, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evcara--sazsemaisi--aksaksemai----dilhayat_kalfa.mid. Details: [{'time': 45.138870833333456, 'time_ticks': 4514, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evchuzi--turku--aksak--ben_havada--.mid. Details: [{'time': 9.403620100000003, 'time_ticks': 940, 'channel': 0, 'velocity': 39, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--rumeliturkusu--aksak--atladim_bahcene--rumeli.mid. Details: [{'time': 4.604168508333331, 'time_ticks': 460, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--rumeliturkusu--aksak--elveda_dost--rumeli.mid. Details: [{'time': 8.580457625000001, 'time_ticks': 858, 'channel': 0, 'velocity': 47, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--rumeliturkusu--aksak--sabah_oldu--rumeli.mid. Details: [{'time': 9.37499625, 'time_ticks': 937, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--rumeliturkusu--curcuna--calin_davullari--rumeli.mid. Details: [{'time': 15.305065645833348, 'time_ticks': 1531, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--sarki--aksak--sen_boyle--omer_sami_gupgup.mid. Details: [{'time': 10.644233962500003, 'time_ticks': 1064, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--sarki--aksak--sevdim_bir_gonca-i_rana--dede_efendi.mid. Details: [{'time': 8.000004000000013, 'time_ticks': 800, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--sarki--aydin--kakulleri_lule--tanburi_mustafa_cavus.mid. Details: [{'time': 9.346928702083325, 'time_ticks': 935, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--sarki--ciftesofyan--ey_suh-i--suyolcuzade_salih_efendi.mid. Details: [{'time': 4.298781562500001, 'time_ticks': 430, 'channel': 0, 'velocity': 119, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--sarki--duyek--doguyor_omrume--sadettin_kaynak.mid. Details: [{'time': 22.222213333333357, 'time_ticks': 2222, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--turku--aksak--ayagina_giymis--.mid. Details: [{'time': 12.499995000000016, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--turku--aksak--ey_benim--.mid. Details: [{'time': 11.520000000000003, 'time_ticks': 1152, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic--turku--aksak--havada_turna--istanbul.mid. Details: [{'time': 6.75, 'time_ticks': 675, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/evic_horasani--pesrev--duyek--1--kanuni_mehmed_bey.mid. Details: [{'time': 75.67208253124998, 'time_ticks': 7567, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--sarki--aydin--mehtapta_guzel--muallim_ismail_hakki_bey.mid. Details: [{'time': 24.99999000000004, 'time_ticks': 2500, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--sarki--raksaksagi--erdi_bahar--muallim_ismail_hakki_bey.mid. Details: [{'time': 18.340781145833343, 'time_ticks': 1834, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--sarki--semai--bulbul-i_hos_neva--dede_efendi.mid. Details: [{'time': 19.82479078125001, 'time_ticks': 1982, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--sarki--yuruksemai_ii--dinlendi_basim--lemi_atli.mid. Details: [{'time': 21.33334399999999, 'time_ticks': 2133, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--sazsemaisi--aksaksemai----tanburi_cemil_bey.mid. Details: [{'time': 41.666650000000125, 'time_ticks': 4167, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahfeza--yuruksemai--yuruksemai_ii--son_yuruksemai--zeki_mehmet_aga.mid. Details: [{'time': 6.592594899999998, 'time_ticks': 659, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnak--sarki--aksak--ben_muptela--dede_efendi.mid. Details: [{'time': 10.660259608333336, 'time_ticks': 1066, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnak--sarki--aksak--gozlerinden_dokulen--gulen_ertek.mid. Details: [{'time': 14.062499999999993, 'time_ticks': 1406, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnak--sazsemaisi--aksaksemai----leon_hanciyan.mid. Details: [{'time': 49.54545950000003, 'time_ticks': 4955, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnak--turku--duyek--mapusane_icinde--bartin.mid. Details: [{'time': 26.367293179166662, 'time_ticks': 2637, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnak--yuruksemai--yuruksemai_ii--sensiz_cihanda--zekai_dede.mid. Details: [{'time': 69.33336799999994, 'time_ticks': 6933, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnakasiran--ilahi--bektasiraksievferi--buralarda_cok--fethi_karamahmutoglu.mid. Details: [{'time': 12.112315812499997, 'time_ticks': 1211, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/ferahnuma--sarki--curcuna--guzel_kiz--huseyin_sadettin_arel.mid. Details: [{'time': 35.633942825000005, 'time_ticks': 3563, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/gerdaniye--oyunhavasi--devrituran--bulut_gelir--.mid. Details: [{'time': 8.869633987500002, 'time_ticks': 887, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/gerdaniye--rumeliturkusu--dolap--kirimdan_gelirim--rumeli.mid. Details: [{'time': 15.11412665624998, 'time_ticks': 1511, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/gerdaniye--sarki--duyek--yar_ayrilik--sadettin_kaynak.mid. Details: [{'time': 28.411867497916667, 'time_ticks': 2841, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
